	sector	community_name	group_category	category	count	resident_count	date	year	month	id	geocoded_column_latitude	geocoded_column_longitude	geocoded_column_human_address	:@computed_region_4a3i_ccfj	:@computed_region_p8tp_5dkv	:@computed_region_4b54_tmc4	:@computed_region_kxmf_bzkv
827	EAST	ERIN WOODS	Disorder	Physical Disorder	2	7049	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ERIN WOODS-Physical Disorder-2	51.02105117275534	-113.96760658953818	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	12	35
828	NORTHEAST	RUNDLE	Crime	Commercial Break & Enter	2	11688	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RUNDLE-Commercial Break & Enter-2	51.074239973666835	-113.97005811864892	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	9	34
829	CENTRE	TUXEDO PARK	Disorder	Social Disorder	67	5326	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-TUXEDO PARK-Social Disorder-67	51.074245240422314	-114.0610445200781	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	7	10	69
830	NORTHEAST	MONTEREY PARK	Disorder	Social Disorder	30	10372	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MONTEREY PARK-Social Disorder-30	51.08145946482504	-113.92685104381658	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	9	161
831	SOUTHEAST	OGDEN	Crime	Assault (Non-domestic)	2	8576	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-OGDEN-Assault (Non-domestic)-2	50.992096131354884	-114.01258473119236	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	10	28
832	WEST	LAKEVIEW	Disorder	Social Disorder	12	5355	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-LAKEVIEW-Social Disorder-12	50.999772943687304	-114.12963340383207	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	5	8	129
833	WEST	SIGNAL HILL	Crime	Theft FROM Vehicle	8	13395	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SIGNAL HILL-Theft FROM Vehicle-8	51.022860957411766	-114.17919589437479	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	14	1	278
834	NORTHEAST	MARLBOROUGH	Disorder	Physical Disorder	6	9162	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MARLBOROUGH-Physical Disorder-6	51.05954540129487	-113.96998802330765	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	12	77
835	NORTHEAST	VISTA HEIGHTS	Crime	Commercial Break & Enter	1	2370	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-VISTA HEIGHTS-Commercial Break & Enter-1	51.07193261121854	-114.01772636064443	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	9	141
836	NORTHEAST	SKYVIEW RANCH	Crime	Residential Break & Enter	1	11707	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SKYVIEW RANCH-Residential Break & Enter-1	51.15612673497898	-113.95837456074634	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	1	11	12
837	NORTH	COUNTRY HILLS	Crime	Violence Other (Non-domestic)	1	3767	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-COUNTRY HILLS-Violence Other (Non-domestic)-1	51.143775683110206	-114.0798937747985	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	12	2	172
838	EAST	PENBROOKE MEADOWS	Crime	Street Robbery	1	8554	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-PENBROOKE MEADOWS-Street Robbery-1	51.0458656172816	-113.94751619540399	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	12	30
839	NORTHWEST	MONTGOMERY	Crime	Theft OF Vehicle	4	4515	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MONTGOMERY-Theft OF Vehicle-4	51.07110787892585	-114.1622756118642	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	7	13	24
840	EAST	FOREST HEIGHTS	Crime	Theft FROM Vehicle	12	6496	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FOREST HEIGHTS-Theft FROM Vehicle-12	51.04923736963035	-113.968771739973	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	12	194
841	SOUTH	PUMP HILL	Disorder	Social Disorder	1	1640	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-PUMP HILL-Social Disorder-1	50.96682730463474	-114.10078761543299	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	5	8	127
842	CENTRE	SHAGANAPPI	Disorder	Physical Disorder	2	1626	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SHAGANAPPI-Physical Disorder-2	51.045204820188786	-114.12664279707968	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	198
843	NORTHEAST	SUNRIDGE	Crime	Commercial Robbery	2	11	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SUNRIDGE-Commercial Robbery-2	51.074221599518935	-113.99170056999279	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	9	83
844	WEST	CHRISTIE PARK	Crime	Residential Break & Enter	1	2128	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CHRISTIE PARK-Residential Break & Enter-1	51.04083462273871	-114.17590074638275	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	14	1	68
845	CENTRE	KILLARNEY/GLENGARRY	Disorder	Physical Disorder	4	7685	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-KILLARNEY/GLENGARRY-Physical Disorder-4	51.03012939280432	-114.13170190873353	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	182
846	CENTRE	ELBOYA	Crime	Residential Break & Enter	1	1754	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ELBOYA-Residential Break & Enter-1	51.0129938009936	-114.07362044953236	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	5	8	143
847	NORTH	SAGE HILL	Crime	Residential Break & Enter	1	7924	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SAGE HILL-Residential Break & Enter-1	51.175616972779984	-114.14070478810812	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	10	3	265
848	WEST	CURRIE BARRACKS	Crime	Theft FROM Vehicle	2	1262	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CURRIE BARRACKS-Theft FROM Vehicle-2	51.01585103500649	-114.12478227597671	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	8	199
849	NORTHWEST	BRENTWOOD	Crime	Assault (Non-domestic)	3	7267	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BRENTWOOD-Assault (Non-domestic)-3	51.09606620448589	-114.13591450014103	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	4	7	50
850	WEST	SPRUCE CLIFF	Disorder	Physical Disorder	4	4673	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SPRUCE CLIFF-Physical Disorder-4	51.04860967166606	-114.13628214787398	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	118
851	CENTRE	HIGHWOOD	Crime	Commercial Break & Enter	1	2258	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HIGHWOOD-Commercial Break & Enter-1	51.0923557749049	-114.07990104743979	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	4	7	37
852	CENTRE	SCARBORO/ SUNALTA WEST	Crime	Violence Other (Non-domestic)	1	401	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SCARBORO/ SUNALTA WEST-Violence Other (Non-domestic)-1	51.04219483282624	-114.11485879009876	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	206
853	CENTRE	CRESCENT HEIGHTS	Crime	Violence Other (Non-domestic)	2	6620	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CRESCENT HEIGHTS-Violence Other (Non-domestic)-2	51.05952142088306	-114.06161026890561	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	7	7	266
854	NORTHWEST	CITADEL	Disorder	Physical Disorder	1	10077	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CITADEL-Physical Disorder-1	51.144535952979886	-114.18391684649208	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	10	3	247
855	NORTH	02K	Disorder	Social Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-02K-Social Disorder-1	51.19042746687576	-114.18058839890571	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	10	3	225
856	SOUTH	WALDEN	Crime	Commercial Robbery	1	6228	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WALDEN-Commercial Robbery-1	50.870406291791525	-114.03258961850398	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	13	6	135
857	WEST	COUGAR RIDGE	Crime	Theft OF Vehicle	1	6997	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-COUGAR RIDGE-Theft OF Vehicle-1	51.07188943658615	-114.20908721074656	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	14	1	128
858	CENTRE	PARKDALE	Crime	Theft FROM Vehicle	1	2566	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-PARKDALE-Theft FROM Vehicle-1	51.05994270233475	-114.13533705624042	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	7	7	91
859	SOUTH	SOUTHWOOD	Disorder	Social Disorder	47	6246	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SOUTHWOOD-Social Disorder-47	50.9577735651428	-114.08320089308144	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	5	8	7
860	EAST	GOLDEN TRIANGLE	Disorder	Social Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-GOLDEN TRIANGLE-Social Disorder-1	51.013362804604995	-113.98533101125072	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	10	87
861	NORTHEAST	FALCONRIDGE	Crime	Theft FROM Vehicle	9	10653	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FALCONRIDGE-Theft FROM Vehicle-9	51.10330638378534	-113.94537499024918	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	1	9	56
862	NORTHEAST	FALCONRIDGE	Crime	Assault (Non-domestic)	3	10653	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FALCONRIDGE-Assault (Non-domestic)-3	51.10330638378534	-113.94537499024918	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	1	9	56
863	CENTRE	CLIFF BUNGALOW	Crime	Theft OF Vehicle	1	1895	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CLIFF BUNGALOW-Theft OF Vehicle-1	51.03393023150099	-114.07489486405635	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	18
864	NORTH	AURORA BUSINESS PARK	Crime	Violence Other (Non-domestic)	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-AURORA BUSINESS PARK-Violence Other (Non-domestic)-1	51.13626243223524	-114.05847554152584	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	12	11	100
865	CENTRE	LOWER MOUNT ROYAL	Crime	Assault (Non-domestic)	3	3457	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-LOWER MOUNT ROYAL-Assault (Non-domestic)-3	51.03648181086611	-114.08650031444067	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	16
866	CENTRE	RICHMOND	Crime	Theft OF Vehicle	2	4962	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RICHMOND-Theft OF Vehicle-2	51.02970543469487	-114.11842246884257	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	181
867	NORTHEAST	CALGARY INTERNATIONAL AIRPORT	Crime	Theft FROM Vehicle	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CALGARY INTERNATIONAL AIRPORT-Theft FROM Vehicle-1	51.12355931408244	-114.01171802945132	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	1	11	86
868	EAST	ALBERT PARK/RADISSON HEIGHTS	Crime	Residential Break & Enter	2	6997	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ALBERT PARK/RADISSON HEIGHTS-Residential Break & Enter-2	51.04454101383472	-113.99678382147289	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	12	121
869	CENTRE	LOWER MOUNT ROYAL	Crime	Violence Other (Non-domestic)	1	3457	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-LOWER MOUNT ROYAL-Violence Other (Non-domestic)-1	51.03648181086611	-114.08650031444067	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	16
870	NORTHEAST	FRANKLIN	Disorder	Social Disorder	62	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FRANKLIN-Social Disorder-62	51.05892746047145	-113.9875254899815	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	12	84
871	NORTHEAST	SOUTH AIRWAYS	Disorder	Social Disorder	11	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SOUTH AIRWAYS-Social Disorder-11	51.0742191886852	-114.0052956757618	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	9	106
872	NORTHEAST	MCCALL	Disorder	Social Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MCCALL-Social Disorder-1	51.08899753730401	-114.02709667340615	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	3	9	81
873	SOUTHEAST	SHEPARD INDUSTRIAL	Disorder	Social Disorder	9	255	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SHEPARD INDUSTRIAL-Social Disorder-9	50.96148345779227	-113.99277756785193	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	8	4	162
874	WEST	GLENBROOK	Crime	Street Robbery	1	7442	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-GLENBROOK-Street Robbery-1	51.024203413126706	-114.1526865290254	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	14	1	298
875	CENTRE	MANCHESTER	Crime	Commercial Break & Enter	5	1025	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MANCHESTER-Commercial Break & Enter-5	51.00623889050489	-114.06664675902346	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	11	10	124
876	CENTRE	WINSTON HEIGHTS/MOUNTVIEW	Crime	Commercial Break & Enter	3	3635	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WINSTON HEIGHTS/MOUNTVIEW-Commercial Break & Enter-3	51.07532495780659	-114.04185548061031	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	7	10	88
877	SOUTH	FAIRVIEW	Disorder	Physical Disorder	2	3646	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FAIRVIEW-Physical Disorder-2	50.985381707007534	-114.06033837619835	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	10	284
878	SOUTH	SUNDANCE	Crime	Theft FROM Vehicle	1	9736	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SUNDANCE-Theft FROM Vehicle-1	50.90155510486336	-114.04204857668046	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	13	6	52
879	NORTH	THORNCLIFFE	Crime	Violence Other (Non-domestic)	2	8788	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-THORNCLIFFE-Violence Other (Non-domestic)-2	51.103099554748056	-114.06877942116893	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	4	2	192
880	NORTHWEST	TUSCANY	Crime	Theft FROM Vehicle	5	19884	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-TUSCANY-Theft FROM Vehicle-5	51.12188985111696	-114.24079065901304	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	9	13	158
881	NORTH	HUNTINGTON HILLS	Crime	Residential Break & Enter	4	13420	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HUNTINGTON HILLS-Residential Break & Enter-4	51.11758229183931	-114.06670944395931	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	4	2	261
882	CENTRE	BURNS INDUSTRIAL	Crime	Theft OF Vehicle	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BURNS INDUSTRIAL-Theft OF Vehicle-1	50.9986659230675	-114.03968584778407	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	10	109
883	NORTH	HARVEST HILLS	Crime	Violence Other (Non-domestic)	1	7420	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HARVEST HILLS-Violence Other (Non-domestic)-1	51.14767758603047	-114.05277797732376	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	12	11	27
884	WEST	ROSSCARROCK	Disorder	Physical Disorder	2	3625	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ROSSCARROCK-Physical Disorder-2	51.04327739256294	-114.14549374099174	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	281
885	SOUTHEAST	NEW BRIGHTON	Crime	Residential Break & Enter	2	13103	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-NEW BRIGHTON-Residential Break & Enter-2	50.922051675382946	-113.94524760632896	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	8	4	139
886	CENTRE	MANCHESTER	Crime	Theft FROM Vehicle	5	1025	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MANCHESTER-Theft FROM Vehicle-5	51.00623889050489	-114.06664675902346	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	11	10	124
887	SOUTHEAST	MAHOGANY	Crime	Commercial Robbery	1	11784	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MAHOGANY-Commercial Robbery-1	50.89595849748311	-113.92452695887748	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	8	4	116
888	NORTH	HIDDEN VALLEY	Crime	Theft FROM Vehicle	1	11566	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HIDDEN VALLEY-Theft FROM Vehicle-1	51.15193708420534	-114.11960923256242	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	12	2	25
889	SOUTHEAST	RIVERBEND	Crime	Residential Break & Enter	1	9244	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RIVERBEND-Residential Break & Enter-1	50.97597767000437	-114.0178926680503	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	8	10	19
890	SOUTH	EAST FAIRVIEW INDUSTRIAL	Crime	Violence Other (Non-domestic)	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-EAST FAIRVIEW INDUSTRIAL-Violence Other (Non-domestic)-1	50.984076872028766	-114.03860130535111	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	5	10	1
891	SOUTHEAST	COPPERFIELD	Crime	Street Robbery	1	13823	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-COPPERFIELD-Street Robbery-1	50.91781021633874	-113.92945975687502	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	8	4	96
892	NORTHEAST	WESTWINDS	Crime	Theft FROM Vehicle	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WESTWINDS-Theft FROM Vehicle-1	51.103384585419136	-113.9700447787279	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	1	9	80
893	NORTH	STONEY 1	Crime	Commercial Break & Enter	2	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-STONEY 1-Commercial Break & Enter-2	51.16118788060755	-114.02469848732257	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	12	11	163
894	WEST	LINCOLN PARK	Disorder	Social Disorder	10	2617	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-LINCOLN PARK-Social Disorder-10	51.0100906918158	-114.12955694059636	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	8	42
895	SOUTH	CHAPARRAL	Crime	Violence Other (Non-domestic)	1	12654	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CHAPARRAL-Violence Other (Non-domestic)-1	50.88459996691946	-114.02565000091923	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	13	6	130
896	WEST	GLENBROOK	Disorder	Physical Disorder	4	7442	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-GLENBROOK-Physical Disorder-4	51.024203413126706	-114.1526865290254	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	14	1	298
897	CENTRE	BELTLINE	Disorder	Social Disorder	555	25129	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BELTLINE-Social Disorder-555	51.03743792621707	-114.05518879725622	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	5	14	260
898	NORTH	NORTH HAVEN UPPER	Disorder	Social Disorder	1	599	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-NORTH HAVEN UPPER-Social Disorder-1	51.104401790870625	-114.0853543035538	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	4	2	49
899	CENTRE	SOUTH CALGARY	Disorder	Physical Disorder	2	4442	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SOUTH CALGARY-Physical Disorder-2	51.02680703181255	-114.10206934847076	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	207
900	SOUTH	MIDNAPORE	Disorder	Physical Disorder	5	7270	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MIDNAPORE-Physical Disorder-5	50.91563847466349	-114.05761494838394	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	13	6	263
901	NORTH	KINCORA	Disorder	Social Disorder	7	6889	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-KINCORA-Social Disorder-7	51.16026670748173	-114.13286512975175	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	10	3	220
902	CENTRE	GREENVIEW	Disorder	Physical Disorder	1	1906	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-GREENVIEW-Physical Disorder-1	51.094862194320754	-114.0574646481144	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	4	2	241
903	CENTRE	ROSEMONT	Disorder	Social Disorder	6	1254	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ROSEMONT-Social Disorder-6	51.07839419931676	-114.09004296409613	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	4	7	92
904	EAST	DOVER	Crime	Theft FROM Vehicle	6	10351	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-DOVER-Theft FROM Vehicle-6	51.02246299008352	-113.99315051036763	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	10	196
905	NORTHWEST	BOWNESS	Crime	Residential Break & Enter	8	11150	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BOWNESS-Residential Break & Enter-8	51.08335944242536	-114.18782602664336	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	2	9	13	149
906	NORTHEAST	STONEY 3	Crime	Commercial Break & Enter	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-STONEY 3-Commercial Break & Enter-1	51.14703268582613	-113.97583513108833	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	4	1	11	107
907	CENTRE	SHAGANAPPI	Crime	Theft OF Vehicle	2	1626	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SHAGANAPPI-Theft OF Vehicle-2	51.045204820188786	-114.12664279707968	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	14	198
908	CENTRE	DOWNTOWN EAST VILLAGE	Crime	Assault (Non-domestic)	11	3893	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-DOWNTOWN EAST VILLAGE-Assault (Non-domestic)-11	51.0470648849671	-114.05081510146456	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	7	7	65
909	SOUTH	MILLRISE	Disorder	Physical Disorder	1	6900	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MILLRISE-Physical Disorder-1	50.91704529217144	-114.08490366384473	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	6	5	156
910	CENTRE	HIGHFIELD	Disorder	Physical Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HIGHFIELD-Physical Disorder-1	51.01829467942129	-114.03720097741325	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	3	11	10	75
911	WEST	RUTLAND PARK	Crime	Theft FROM Vehicle	3	2263	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RUTLAND PARK-Theft FROM Vehicle-3	51.018991792178156	-114.13736158459035	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"	1	2	8	183
